cookie,lat,lon,impressions
7sbZSwT5sHzIyDW,29.42693935725925,117.98441462594458,10
7sbZSwT5sHzIyDW,41.723686678991406,119.75880674363152,17
7sbZSwT5sHzIyDW,38.69040464832815,70.9081248241822,1
nptkbTSSkJIC4hP,34.107633995583356,120.54669832997874,6
nptkbTSSkJIC4hP,33.40843217098216,121.70323223402869,21
nptkbTSSkJIC4hP,41.66298383098063,74.67233854599566,1
klkgnD1Ha4ASU1B,36.47186622704348,124.25100034248496,1
klkgnD1Ha4ASU1B,33.87575066275903,118.93240677591707,6
klkgnD1Ha4ASU1B,40.87170590340498,74.94596579827987,2
IX8niiGMr2V3Qg1,35.458621540951206,115.48228018490406,18
IX8niiGMr2V3Qg1,45.64982792846895,70.72913238085758,4
R2aUsLPOcnvSQsU,35.12617501513153,119.53428018065428,7
R2aUsLPOcnvSQsU,33.67286990682562,118.77583841062177,10
R2aUsLPOcnvSQsU,38.13504788352744,78.47966597003759,3
XpFALYWVclal6yx,33.64856623397019,118.63141972859373,16
XpFALYWVclal6yx,45.86525498642623,71.02694477186951,9
34DFbjltb1bCbA8,32.76517538115673,117.82557750470474,1
34DFbjltb1bCbA8,37.579632262392124,117.3311891196689,19
34DFbjltb1bCbA8,37.8217536028704,72.62531442552871,3
mLitPzaFoFIjsUG,36.557341142354,122.42137543845087,1
mLitPzaFoFIjsUG,38.152949813326316,126.22099610077974,10
mLitPzaFoFIjsUG,41.77733650520483,74.13275661528344,2
GTMZ3VAvFiXKWP5,36.4360867414718,116.93787117618209,13
GTMZ3VAvFiXKWP5,45.91557824052618,73.43548018394895,7
V8MOUbmlHbJ4HQE,32.46478246066158,120.42702965260891,9
V8MOUbmlHbJ4HQE,38.527936371816324,119.02181898285677,1
V8MOUbmlHbJ4HQE,40.175120042723464,74.64944915215237,1
vQZpT1LC9CmfuBm,33.34133714981851,118.32967578461349,5
vQZpT1LC9CmfuBm,45.27805748739939,75.22621040781199,1
TaOBEJ5lb1oPKRO,33.31281753214876,119.47422288436339,17
TaOBEJ5lb1oPKRO,44.768102285586245,73.12870262375236,3
AbJ5JABJ4LWeJkB,34.530953519419576,124.91909982076463,5
AbJ5JABJ4LWeJkB,39.11643459675608,125.86250255526772,17
AbJ5JABJ4LWeJkB,40.75477591342109,72.79952502424939,3
aB2UrElavymHwFH,32.12673545172464,118.11801934184412,15
aB2UrElavymHwFH,43.450425471224015,68.7769879409661,1
92JgExFAVnsDTH5,34.41549021823226,117.07021434203028,13
92JgExFAVnsDTH5,43.35179749516297,73.9810925525991,1
6egnu86Db1dWsLC,35.39515963391541,113.87214226585121,12
6egnu86Db1dWsLC,37.858293072347244,120.88487974891794,15
6egnu86Db1dWsLC,39.288575323150326,71.36694335553106,1
CG0YBmLLGJUoJbN,33.92940322094854,117.54042278226297,8
CG0YBmLLGJUoJbN,40.83693708182914,77.59245219734588,1
A8wUIw5wsJDtMHN,26.484655782232565,118.17361646873371,14
A8wUIw5wsJDtMHN,47.206215771148386,73.68250371338014,1
BI42LboSsAhtaiq,29.825458836706638,118.23416251724122,3
BI42LboSsAhtaiq,31.17300727497449,119.50430256208193,1
BI42LboSsAhtaiq,36.596162863467555,77.71638659990884,3
Uwtur0ppGwzeflC,32.40881089035312,123.72348017408731,1
Uwtur0ppGwzeflC,35.5903358750563,65.8625386581803,4
XnvTcMbi4zirNEp,36.9972135762105,115.63997297792264,25
XnvTcMbi4zirNEp,39.77350000986556,77.70073284102698,3
R84RKdczylKFbtC,36.677685186783485,115.82397875296066,7
R84RKdczylKFbtC,31.069969715548257,109.08633569418629,1
R84RKdczylKFbtC,38.558772586606565,76.21786187679318,3
t8PBhdB2CdyXeMe,34.29130126031566,123.14350939537829,1
t8PBhdB2CdyXeMe,31.75968313526017,118.64041533909348,6
t8PBhdB2CdyXeMe,38.93626860744336,68.5375129596612,2
utOUGQ8EDE5oEIs,40.79390285802022,112.50041910756084,12
utOUGQ8EDE5oEIs,31.911235719505775,117.84557276477027,1
utOUGQ8EDE5oEIs,43.45064856432349,76.85194932238399,3
bhxRBdS94giKsbI,31.84086388590685,120.49334245095437,15
bhxRBdS94giKsbI,31.600158504353043,118.23725531986764,31
bhxRBdS94giKsbI,42.802846132712595,79.56691825426967,2
iWpyLstBxO1Biux,31.636802372614266,121.54411586204697,1
iWpyLstBxO1Biux,35.45980493261401,114.25875496792729,3
iWpyLstBxO1Biux,44.62460314278138,74.968177985291,1
ywvzEWxWr6LUTcI,35.50281383163942,116.12304491541614,1
ywvzEWxWr6LUTcI,32.09416170350081,110.44006398266666,5
ywvzEWxWr6LUTcI,37.1153346879836,79.99474017896472,1
C2dSLgCOe4A9f1M,35.49258443574704,121.02270505812056,9
C2dSLgCOe4A9f1M,34.5202899268417,116.92697313113364,1
C2dSLgCOe4A9f1M,43.05282556714055,73.7964359520692,3
xL4AJ1tQGder4yr,34.602637838430404,113.12263727278216,42
xL4AJ1tQGder4yr,44.14757659765886,74.84677644793896,2
hWI9ToM8M9s4vnf,34.912352205486506,116.34476487864978,11
hWI9ToM8M9s4vnf,38.453712200334515,76.14382917025395,1
vJWGT34oasRMT6G,30.52407504088775,114.75647763046074,17
vJWGT34oasRMT6G,42.683584052571476,71.80554948002317,7
vLbdKreaE4oCv5E,31.433316922915992,117.19052800468204,1
vLbdKreaE4oCv5E,44.698596147855845,64.97778167312703,3
RQ2NELthlA8uT8n,32.836933388717995,119.87829650598543,3
RQ2NELthlA8uT8n,37.39777903667538,75.531810706703,4
oDTKArOeP0X70zT,36.22342745020662,120.07946546120132,24
oDTKArOeP0X70zT,39.0438981088643,73.46786097830058,3
vbqSP6KbBR37VI3,36.57661184359331,113.42564451978077,10
vbqSP6KbBR37VI3,28.562196330328366,118.37444854379173,15
vbqSP6KbBR37VI3,39.86172945828432,76.35252978545921,3
OtNxMwypvahPlM2,31.67543053723942,118.00754188506937,15
OtNxMwypvahPlM2,42.4529302611341,68.87516228261407,7
QnPhU6FcmgiMUiW,30.997643989371564,119.93156482426866,7
QnPhU6FcmgiMUiW,39.21231680903958,75.98453053088943,3
Hw6xCxcu53w6BZN,30.718373393872685,117.55891463272854,4
Hw6xCxcu53w6BZN,36.71085401435305,116.29955981303077,12
Hw6xCxcu53w6BZN,41.50440012822226,76.5640250742722,1
aSQvkt8QDtSPuEg,38.624696207338296,119.68011874011258,6
aSQvkt8QDtSPuEg,38.611712799690544,71.38443444951272,6
P2gUqCySiYJ1At5,31.67612225205409,124.46333527892766,7
P2gUqCySiYJ1At5,37.15844094978687,74.04616393995363,7
ai5PY2NYCivs81Z,34.51040465376192,119.17890107159012,1
ai5PY2NYCivs81Z,28.75632451487406,112.61669321282211,4
ai5PY2NYCivs81Z,42.53430650118778,71.73652339065967,1
9epcgrqhAenJ75w,32.28833279713256,117.17797255531087,31
9epcgrqhAenJ75w,38.951992864637994,69.67595645521668,4
fIuwNMlfW1uLDS2,36.7620947984828,120.53569334151628,14
fIuwNMlfW1uLDS2,30.848804833326092,119.54440336989815,6
fIuwNMlfW1uLDS2,40.09515914597898,68.82646241141872,5
cEGpBwbUFlUSOW8,32.70887742708674,119.79614847565922,1
cEGpBwbUFlUSOW8,37.26621795471661,115.77464250717999,1
cEGpBwbUFlUSOW8,40.5540427777557,75.50055982819586,3
bS790RhXdGe8SxE,35.20339967272831,119.0307312296152,1
bS790RhXdGe8SxE,35.540485468789555,78.45814512174863,3
7BFuvlKw0RpVTU6,39.38924806206825,118.43722552219798,9
7BFuvlKw0RpVTU6,38.2827522960435,69.94111019909676,3
mEVcbzGifTYwsPu,33.104432429352016,119.29689673056092,2
mEVcbzGifTYwsPu,33.32862191083101,118.6094024195051,25
mEVcbzGifTYwsPu,37.83478096467665,78.68809679128462,3
nd0kFQJ8RH05g0X,37.56153763581167,117.58578462487709,23
nd0kFQJ8RH05g0X,42.98238520388141,80.86537071617118,6
bFAwYjQWWUNfj6D,35.36380907869262,117.41422686741186,13
bFAwYjQWWUNfj6D,42.986252314115774,77.31763738218666,3
vi3BKayZw8Wba16,29.17753039661057,125.27001223063525,22
vi3BKayZw8Wba16,39.08172542135213,75.32791215374397,1
rBkxRjtLWIG9W8K,30.497674647473893,116.91059280769494,14
rBkxRjtLWIG9W8K,33.35844153357539,116.44266042767762,23
rBkxRjtLWIG9W8K,39.99986310349995,74.08367279906983,3
nQyMy4peCqAlCpA,36.96010466682958,119.49100130866499,9
nQyMy4peCqAlCpA,41.602326002532365,74.66938989508243,3
81tn1leMnS9dMYG,31.48824667532836,121.08026403895518,27
81tn1leMnS9dMYG,36.96508583536804,119.50391725918561,8
81tn1leMnS9dMYG,41.14607873265061,79.77880888248696,3
QSDmjRgykRQew2l,39.04756510016517,119.62520666651021,1
QSDmjRgykRQew2l,36.44544689312172,118.28888627623668,18
QSDmjRgykRQew2l,41.941219194127186,71.86531014031982,3
0bWkTDeNpWNqYW6,31.457538944565467,118.1289998728326,17
0bWkTDeNpWNqYW6,38.35998030409051,72.42970132482732,1
f2BqZImYK2wODHT,30.173638815329298,123.77697219637213,9
f2BqZImYK2wODHT,39.35024033157344,73.82899620516326,4
3mW4rmrOqLDWE1H,33.359992367182016,123.10560433219614,3
3mW4rmrOqLDWE1H,39.61607590118509,118.61391728068169,32
3mW4rmrOqLDWE1H,34.64913076984265,74.72340857375649,3
onxJlEmpxzn4AsQ,32.7076313142773,120.35128070324981,2
onxJlEmpxzn4AsQ,33.448614055082686,117.90411207337586,11
onxJlEmpxzn4AsQ,38.875342260245475,71.08748296605985,7
4Gmxi7XxCdB15rN,27.91355712081801,116.5877359018797,3
4Gmxi7XxCdB15rN,32.56397868845416,122.18324803817856,11
4Gmxi7XxCdB15rN,43.867425265039174,76.48254722568952,6
12JxCGtq8a2PKvR,38.88259122059398,119.01915964366452,6
12JxCGtq8a2PKvR,44.447778867226425,74.55997227182056,3
89pY6o3gJd9XOaV,26.923760875972604,118.79550813225148,11
89pY6o3gJd9XOaV,42.28901719543034,77.26534411017884,3
A5bN8QaCvUarj05,33.67497533432213,122.68951915842581,9
A5bN8QaCvUarj05,32.954908727430414,120.13222691323315,10
A5bN8QaCvUarj05,39.98372166041566,74.97472117317207,6
qNxQxhbViHk3o43,37.58299902106363,122.25212097615868,7
qNxQxhbViHk3o43,41.21465246291986,70.80622809656454,3
6KMmENgSZpIaU2j,34.740954014913534,123.3767580257857,7
6KMmENgSZpIaU2j,33.50587245509265,117.67186379799762,8
6KMmENgSZpIaU2j,44.09007061761594,74.12443630044827,4
UtRYLOPEZCIgfbW,32.906762883860935,118.36647939114451,4
UtRYLOPEZCIgfbW,48.287347402346306,75.07958219340377,1
y1O1cp5Zx4tB5sJ,36.65437388236815,120.75156085199376,15
y1O1cp5Zx4tB5sJ,40.72368109866077,67.29974307126454,10
rNCr41Ttz2hikal,38.02746590462398,116.345922831383,28
rNCr41Ttz2hikal,45.53033607142281,71.0688027524221,1
PZL1PLmjx4SpJIU,35.875489096346826,117.56803514312391,1
PZL1PLmjx4SpJIU,37.7131057851578,120.68598725700366,3
PZL1PLmjx4SpJIU,35.97220978903003,73.12808848121358,1
9HRgvm6ffnn7A6p,33.88854091876197,124.47265759580895,1
9HRgvm6ffnn7A6p,42.267312758611155,76.6679348741991,3
nsB9g0iKYiTMrGa,35.6634756871237,117.2233483763014,17
nsB9g0iKYiTMrGa,39.17481764653846,71.0760056193788,7
BcvrOHOgpm5kOcc,38.59766853371566,119.90062583598908,16
BcvrOHOgpm5kOcc,35.77624030231741,71.99488640118891,4
DtU88WV6erzaVnV,36.218424425415506,120.40902554437197,12
DtU88WV6erzaVnV,37.46195353608457,77.22644403204822,1
NjwlIyqP1xcHdbr,29.324124141916684,114.06246123646778,4
NjwlIyqP1xcHdbr,33.94279543307026,122.27374564371452,22
NjwlIyqP1xcHdbr,43.741005043488926,69.93054938422863,2
4XcvXLmXiM3JfMC,36.58134445504469,121.05032526060889,10
4XcvXLmXiM3JfMC,35.463190014025116,77.8873109782411,11
3kVhzOgOKQqOJr4,37.83013712083456,113.28098817738922,12
3kVhzOgOKQqOJr4,34.95224350012412,116.21255670186345,18
3kVhzOgOKQqOJr4,40.61827395084317,75.99948763326371,1
eJL6epTf6gNimCO,34.416366282640496,117.95698157252359,13
eJL6epTf6gNimCO,41.399085180125844,78.39229572828798,5
Mr0mYSYqpg4fyGy,31.713776611701213,117.59847662699583,2
Mr0mYSYqpg4fyGy,41.15459510314642,80.52278735585351,1
fLEWY187h5VqTNi,35.19747719371871,115.20024824042828,1
fLEWY187h5VqTNi,46.87268652183751,77.16552320138373,8
f9Yn1trmkbLUVwx,36.22729734822687,117.7088318311791,1
f9Yn1trmkbLUVwx,40.42518546478581,75.5582043209179,3
xLLeRpAatk1JAPq,32.67755743474743,122.09149161353957,25
xLLeRpAatk1JAPq,37.95362534472212,73.81264978055323,5
b1mgCO3dcvaT2hp,31.638869980684703,116.46893772314323,34
b1mgCO3dcvaT2hp,43.871278047470284,75.63871607432904,6
2IsxTYcj3xznJzx,31.396387975550407,126.43967390835348,11
2IsxTYcj3xznJzx,39.191840382696796,78.92910283061528,1
JkGaDkTZ5A584zW,39.765918933695424,118.2631283547129,12
JkGaDkTZ5A584zW,33.49161885426775,120.19589702532525,1
JkGaDkTZ5A584zW,38.59387696769382,73.42511574529408,1
hRBV4glkADbeEyk,32.64359084910776,116.36285172645242,31
hRBV4glkADbeEyk,34.044421972992524,122.63624180899619,15
hRBV4glkADbeEyk,37.65281847216121,71.36667474844585,3
BtE8jIbhd279i0G,35.42719128993578,122.76631413434102,1
BtE8jIbhd279i0G,47.21476509435898,74.130419561885,7
ikmQzn788nIXOFG,36.65311614303028,118.2787390401484,11
ikmQzn788nIXOFG,42.717366413775096,79.06934821170204,5
wrrDo6FTpMEuCrx,37.15095346304977,113.71065121357796,12
wrrDo6FTpMEuCrx,41.19594768119437,72.567062036591,4
cwYbiky4hE4vj1I,28.934409663155634,116.41759550189948,15
cwYbiky4hE4vj1I,39.88827615780527,72.76293462394945,4
o4xGbXhe9g7mp5x,34.491825973283916,120.96336018451883,7
o4xGbXhe9g7mp5x,41.09325621687288,72.5423242327253,4
aN6Gw5PXWvvaKv1,36.228209329563974,118.36417819647701,1
aN6Gw5PXWvvaKv1,35.612871294494084,118.759579106645,7
aN6Gw5PXWvvaKv1,35.27669183780644,73.57029800576214,5
snJED6GAOeiIfVO,35.385449210458184,116.43261368204685,1
snJED6GAOeiIfVO,31.08197131197625,115.42417445100816,6
snJED6GAOeiIfVO,48.140320045356155,76.62535615852146,4
I5n4wOUE35OtqIr,28.535257251308018,120.13386272881755,20
I5n4wOUE35OtqIr,35.88922347464353,115.84218032944118,7
I5n4wOUE35OtqIr,39.91019600576462,76.0496444321684,3
gU3XDDEsilsKjjN,32.91129655669871,120.95259018955836,11
gU3XDDEsilsKjjN,35.60606500980777,118.81540518121083,1
gU3XDDEsilsKjjN,44.25413626550386,74.10905048870684,3
oOdUWss27MgL9ik,35.17968558128369,124.11421937802973,10
oOdUWss27MgL9ik,44.128523881307984,73.40761880386519,2
hDTITZ8yVGim4S1,34.66130980994186,116.14791552049307,2
hDTITZ8yVGim4S1,40.174496684532045,77.31133294733257,9
2PuISodonxd3ttw,33.84609993269293,114.64759423861483,1
2PuISodonxd3ttw,43.726612235554995,69.71677804702696,2
JMbyTycSSfTuBme,37.84710504503531,114.52762208281904,7
JMbyTycSSfTuBme,39.64551764560717,78.15940193655638,1
sHUZdNgBCGqvxUZ,34.71778315152252,117.9860928933156,13
sHUZdNgBCGqvxUZ,37.15997349209237,73.78713016998502,7
MmZ5igLXsc9UAch,36.22755049664728,113.92684477429961,10
MmZ5igLXsc9UAch,35.290237539415706,69.16630383772517,1
jSwe6qnniV6MpcW,30.176741724692448,116.52186637897401,1
jSwe6qnniV6MpcW,39.0696916055719,74.40395174482913,4
tstcPghhXNWb4dy,36.337637314301084,119.12697185354413,1
tstcPghhXNWb4dy,40.063718207645074,78.85239638995458,3
lt1tTYsH0GPqV9c,33.851131348984374,117.36952179619458,1
lt1tTYsH0GPqV9c,41.564140760675585,72.32403529594002,1
Y11mJNFZnFpJFNW,31.630689043344873,126.1642558985565,24
Y11mJNFZnFpJFNW,35.18545721349132,114.92031746495725,10
Y11mJNFZnFpJFNW,45.030682256673416,74.60554814827742,3
LGCwkDTUIJy3Uzm,36.01581438055187,113.03285548773815,24
LGCwkDTUIJy3Uzm,34.62604702493061,121.4310196015965,15
LGCwkDTUIJy3Uzm,36.87429401802342,77.5754669266059,1
EWmM5RUuriswSzE,36.22939063156965,119.98387609302245,11
EWmM5RUuriswSzE,39.341644615120224,112.5525378314129,22
EWmM5RUuriswSzE,41.96156688353188,72.18229885748167,3
DXJJGWESR9uBigO,35.3368676666494,111.25746601771934,5
DXJJGWESR9uBigO,38.42124935508811,118.53361982344146,8
DXJJGWESR9uBigO,45.00156413140424,75.89565750786818,1
fsp5X69wFhZKI0X,35.10830218847676,122.99382784422677,1
fsp5X69wFhZKI0X,35.4455936715054,112.59751003239968,14
fsp5X69wFhZKI0X,38.5708478671366,75.73408953005148,1
ytGVwWpfwWFSgz4,36.935204426948985,118.67413709442155,1
ytGVwWpfwWFSgz4,38.55584397339975,74.76765781194557,3
aGCypm2VtVZBoNc,30.822408756500998,119.4076345969039,11
aGCypm2VtVZBoNc,40.24144084938116,77.36519417454679,11
9dU1Eqya3KVXRWE,33.48934596267877,113.76651302177154,4
9dU1Eqya3KVXRWE,29.674504546701723,121.72453002813073,1
9dU1Eqya3KVXRWE,41.798069943895094,80.95624225168046,3
yhiyUwFZS9Q1iIo,32.329790025628,115.666654999241,7
yhiyUwFZS9Q1iIo,41.055741922001936,115.98705962312198,14
yhiyUwFZS9Q1iIo,39.60727383744075,69.90790346023216,2
NYTBrDdalAVC6dh,37.32616235430901,119.91986832661914,1
NYTBrDdalAVC6dh,35.190078328508726,118.4183669716565,1
NYTBrDdalAVC6dh,39.17241785814815,74.00071041215998,1
mZOsQDSeN5zFrDf,36.745497380193335,114.16725882876723,13
mZOsQDSeN5zFrDf,43.72972180025253,73.64436017334181,5
5MglSlI2DGghdrW,34.193489592245705,120.77245021094183,10
5MglSlI2DGghdrW,34.07003804440062,116.56192399054397,6
5MglSlI2DGghdrW,41.43579178059506,72.61595087933893,3
aavJ3ubevq3kS76,33.46438278018678,118.13261926810632,1
aavJ3ubevq3kS76,46.81294726696693,78.25535271391774,5
CjEGTPVmlYCTkcV,35.29667361448452,114.08303022595045,1
CjEGTPVmlYCTkcV,39.27331281458841,71.89649451940157,2
zWqNyqGjlqW0pQ7,29.73556373756553,114.83990293738134,16
zWqNyqGjlqW0pQ7,47.16840230375511,71.54303053378528,3
7PswHGRvt1ivadC,34.86635327420351,118.90680283134769,6
7PswHGRvt1ivadC,36.02358669616132,73.43827436984866,3
41Hr9d9i9u6wHmk,37.87428705825952,115.6525045490539,1
41Hr9d9i9u6wHmk,33.51266034554032,117.40128874758962,5
41Hr9d9i9u6wHmk,37.6916466325877,76.85217759632505,2
zxcNwRM6w33FfeS,36.13013214544267,116.35759017371912,29
zxcNwRM6w33FfeS,42.94941307862787,72.16884642647337,1
t9zQZItXzdNLaDG,35.66617864855025,120.68244525067894,4
t9zQZItXzdNLaDG,35.71030286345337,70.32618085129167,3
DyteNgYMg8fTv5c,31.23054281448332,116.052750922164,2
DyteNgYMg8fTv5c,42.40852253701808,79.89163456682391,1
e3uzZhqhyU9pVpL,31.143535037371386,119.20032753713623,4
e3uzZhqhyU9pVpL,41.610784002317324,75.9009109788324,3
dSZdpJh35VHXbFG,30.65234187874781,120.72517965830538,12
dSZdpJh35VHXbFG,33.95516990425573,119.23190317841542,13
dSZdpJh35VHXbFG,43.09907323401991,78.20932055327795,4
qprE3ReQCfxNKNe,32.63268709086671,123.6481077377954,3
qprE3ReQCfxNKNe,35.464170985160564,116.68895725911192,1
qprE3ReQCfxNKNe,38.83042750456875,76.65132231169879,3
VGWRqdNb8FfbmXg,37.75121572559651,122.73356919410946,5
VGWRqdNb8FfbmXg,31.009747497346552,121.3703233506439,10
VGWRqdNb8FfbmXg,40.919204893854086,72.19070891503635,4
KZg4kldGdhHGuC0,40.63311749901755,118.11645176442377,1
KZg4kldGdhHGuC0,32.1643252634287,117.77996328510896,8
KZg4kldGdhHGuC0,35.86385025136035,75.19859068142851,3
BeeITZPZFFOMaek,33.70656051002861,115.99113794477388,14
BeeITZPZFFOMaek,38.16398177932887,69.47635605481481,9
Zn0eZY9TTC14j6G,36.4891995824803,123.06371237459682,5
Zn0eZY9TTC14j6G,43.54388192864907,73.63150890220433,3
9iZEmyH3nhqkKxr,31.0474950561348,117.73794394453449,2
9iZEmyH3nhqkKxr,43.826449787256315,76.73169553897506,5
o5LmvaM3mlQOyTo,32.91231857267177,113.14341432511738,3
o5LmvaM3mlQOyTo,36.73963571983454,116.0137744638033,26
o5LmvaM3mlQOyTo,40.80277359939394,71.6757404020162,4
BFZcFFLxklyDxFV,35.218555186696854,117.19571003594174,10
BFZcFFLxklyDxFV,43.619874786284086,71.53255424506757,1
z4xShRQyqvVmPGO,34.685789876170226,117.9851036763923,11
z4xShRQyqvVmPGO,40.90550436795627,74.89069892969069,5
nYKtpQaV72YX7j5,35.25602675744558,115.09930120706242,18
nYKtpQaV72YX7j5,33.355445112967224,119.52278507857805,5
nYKtpQaV72YX7j5,42.77722640771781,76.8032263447777,7
0Pk0YVTZPeXP2ZB,35.14195936838946,111.32095155453848,1
0Pk0YVTZPeXP2ZB,38.4434509010319,122.52724119904819,18
0Pk0YVTZPeXP2ZB,38.94161467233916,74.67929900433693,3
23i1MQbAT4xhuKv,34.39755514960802,119.83692436312654,31
23i1MQbAT4xhuKv,37.63948513387637,71.55202593110309,7
7gOZCH05sczohyy,29.975251874210574,115.46778094674292,22
7gOZCH05sczohyy,35.53034253245253,118.42861922194652,10
7gOZCH05sczohyy,36.914599584622664,69.00383917116571,3
H8ccYdk7RgC1GFp,30.58286997382183,120.75790266244219,10
H8ccYdk7RgC1GFp,31.52845504519094,122.17379300707881,16
H8ccYdk7RgC1GFp,38.31994855133274,76.96111997283421,1
PE21azkB5ankNHN,35.62417691605368,120.41263042507516,15
PE21azkB5ankNHN,37.544786307928575,69.3424253172266,3
AvCF8PXlJp2G8o2,36.00196886998894,117.53371060784663,1
AvCF8PXlJp2G8o2,32.18679981748918,116.6187032653362,5
AvCF8PXlJp2G8o2,38.26858913215126,70.53790981149045,5
WK20AstUu7rr1RZ,38.71089315836606,120.92276532827192,18
WK20AstUu7rr1RZ,43.53360366550613,71.67123469631147,4
rtR5IyGoNAY09Oa,35.1362430798216,123.91804021837875,16
rtR5IyGoNAY09Oa,40.55606478749706,71.00042367622012,1
wNTeSOHX4NSwrdp,31.49637021255468,115.98512020023044,4
wNTeSOHX4NSwrdp,27.965874670628097,117.81957380384806,12
wNTeSOHX4NSwrdp,40.529346410938906,75.68368664101303,1
IZcQ5l4NkfjTKAd,33.4684191768705,117.07809709032479,15
IZcQ5l4NkfjTKAd,37.3060531888893,119.98605415518573,1
IZcQ5l4NkfjTKAd,40.83901007017286,76.36198330517907,5
O2QbKT9C1bku3m7,38.49115975000838,115.37625107990844,17
O2QbKT9C1bku3m7,34.72044082654624,116.04268463175198,13
O2QbKT9C1bku3m7,37.79993776109625,76.54890065181894,3
SthTZhoWJOk4Zgz,29.679481093925006,118.4893648238974,14
SthTZhoWJOk4Zgz,40.044941092971165,77.33738654107343,3
bX6t6GGzUaGsWU8,38.88276291875567,117.70654075961691,1
bX6t6GGzUaGsWU8,33.68260557287821,122.39994822904842,16
bX6t6GGzUaGsWU8,39.025141292454514,72.18300685365196,3
ezH7Ba74vWKY2u0,30.91972566906942,117.00183126904456,7
ezH7Ba74vWKY2u0,29.779806498104698,116.13166641508244,11
ezH7Ba74vWKY2u0,43.20885575925819,67.84950656304758,5
WopcDblfNuxv0Mi,32.132913925592995,117.01178093449165,13
WopcDblfNuxv0Mi,29.443470676311122,117.01114246160667,16
WopcDblfNuxv0Mi,45.50154906533684,72.68231519891089,2
gXhbI81VuWVTdnX,38.15201643264813,117.0341435141639,13
gXhbI81VuWVTdnX,30.457025406351068,119.44386059230277,4
gXhbI81VuWVTdnX,38.39573327927287,72.90842529551307,2
nU8UqjGqgRgDDNq,32.06058163444247,118.39761980182381,1
nU8UqjGqgRgDDNq,38.66562888490881,118.1996934886533,16
nU8UqjGqgRgDDNq,39.431006623806354,74.53257468343008,6
157i3jzu2GeKBYr,31.82648759262446,114.37328871124608,5
157i3jzu2GeKBYr,41.46375131179726,72.84945896848271,3
ao0gjyeoHyyIbPj,36.37253742793265,117.87907781353258,19
ao0gjyeoHyyIbPj,29.089603589273345,115.12749883825006,14
ao0gjyeoHyyIbPj,36.90049324350659,73.09537915796626,11
YTPtB6b4TxhzXYR,37.24494245379076,115.68812879696193,1
YTPtB6b4TxhzXYR,41.29858191720065,69.49189472423086,3
rQ6Tz8yl1Ov8Mi5,29.58439047762504,123.91138767215415,23
rQ6Tz8yl1Ov8Mi5,32.69940042700955,120.76823536219767,16
rQ6Tz8yl1Ov8Mi5,42.44267806195766,72.54719186277732,7
3tPbgY2eAh1zPc8,36.557322383036684,119.5911550959687,34
3tPbgY2eAh1zPc8,42.85895709921119,73.4098629690289,2
AtJIHk6FOBvWJsk,28.48021619773575,115.43602606333614,7
AtJIHk6FOBvWJsk,34.937278785399975,116.28199087651184,15
AtJIHk6FOBvWJsk,40.03091765312244,75.21116368797168,4
UOTwXGuYHKaE0Ns,36.77246685507939,122.48554157692345,11
UOTwXGuYHKaE0Ns,28.833175951700785,113.50686951116775,15
UOTwXGuYHKaE0Ns,39.94909198848662,73.46808446040107,3
PX4rwMqX5419uyR,34.95142580897132,118.81708907494313,4
PX4rwMqX5419uyR,36.902449497126604,114.01627590162784,29
PX4rwMqX5419uyR,34.39551870134596,76.38259127185879,3
5lwkSnPtF2CkHuC,28.57865305288222,121.56113709934499,14
5lwkSnPtF2CkHuC,29.609436855418537,117.56162558338926,9
5lwkSnPtF2CkHuC,44.323004144981,71.88964783441337,2
CYJxf4qldM2CrUM,36.86384672798776,120.54439424082862,16
CYJxf4qldM2CrUM,43.674028512913814,75.8988527833661,1
AaAeWATuP2v9fiM,32.82761352746502,113.47104234581899,27
AaAeWATuP2v9fiM,34.72684033437044,71.25855199894067,6
ItEXKG7EomjOM18,37.05962005649812,120.00621756670293,14
ItEXKG7EomjOM18,31.712294520930612,118.63987706560015,1
ItEXKG7EomjOM18,39.54204795965457,76.28928985879735,1
3fNuteSGeBGjTLE,35.18870524123481,118.6722469452089,3
3fNuteSGeBGjTLE,32.30606608162499,116.31065814041484,4
3fNuteSGeBGjTLE,40.8348097764143,74.6335397829912,3
X9KymVZ762YFScM,37.282121445218834,117.76810591235282,8
X9KymVZ762YFScM,36.04812152169703,117.93672924336286,1
X9KymVZ762YFScM,40.334970236649056,74.62178265520525,4
4xVOyFqr3pUL0k8,34.26585487083701,113.90976491395756,12
4xVOyFqr3pUL0k8,39.63408906300771,77.98638127207363,6
iYwxbGgCE0DHnzg,35.79101422538245,124.6272789946354,9
iYwxbGgCE0DHnzg,38.43710320215014,70.63663681281935,1
UE5B0HXpDRjInNr,35.16847888250327,113.33276126993121,11
UE5B0HXpDRjInNr,40.953395469823526,73.24451126800525,7
OWuvRX6GhiiNBXG,30.86202405841697,117.85496886839066,30
OWuvRX6GhiiNBXG,32.802061007649094,117.69256441896535,13
OWuvRX6GhiiNBXG,46.1298557208813,72.19829315407584,4
vIlQw8GgiqTvdOp,31.94449005929817,117.81090532389358,27
vIlQw8GgiqTvdOp,32.16094888887831,116.33007589694772,1
vIlQw8GgiqTvdOp,39.958548257236984,71.215403579461,1
1THvcDSDgxvL2LR,33.09568673787071,117.51890743597437,13
